competition_id,season_id,match_id,team,player,minute,x,y,xg,outcome,body_part,technique,play_pattern,distance_to_goal,is_zone0,is_zone1,is_zone2,is_dzone1,is_dzone2
11,90,3773656,Barcelona,Miralem Pjanić,66,86.8,36.9,0.018691551,Off T,Right Foot,Normal,Regular Play,33.344414824674914,False,False,True,False,True
11,90,3773656,Atlético Madrid,João Félix Sequeira,68,94.3,43.8,0.037845716,Blocked,Right Foot,Normal,From Goal Kick,25.979414927977114,False,True,True,True,False
11,90,3773656,Atlético Madrid,Saúl Ñíguez Esclapez,69,114.1,49.3,0.049725365,Wayward,Head,Normal,From Corner,11.013627921806693,True,True,True,False,False
11,90,3773656,Atlético Madrid,Yannick Ferreira Carrasco,72,109.5,22.6,0.014155507,Off T,Right Foot,Normal,Regular Play,20.322647465327936,True,True,True,False,False
11,90,3773656,Barcelona,Lionel Andrés Messi Cuccittini,73,99.0,39.6,0.076766945,Blocked,Left Foot,Normal,From Goal Kick,21.003809178337153,True,True,True,False,False
11,90,3773656,Barcelona,Lionel Andrés Messi Cuccittini,80,93.1,45.2,0.059487686,Blocked,Left Foot,Normal,From Free Kick,27.397992627198082,False,True,True,True,False
11,90,3773656,Barcelona,Antoine Griezmann,81,109.6,44.0,0.05838845,Saved,Head,Normal,From Corner,11.142710621747302,True,True,True,False,False
11,90,3773656,Atlético Madrid,Ángel Martín Correa,82,92.6,42.9,0.03224117,Blocked,Right Foot,Normal,Regular Play,27.5530397597071,False,True,True,True,False
11,90,3773656,Atlético Madrid,Yannick Ferreira Carrasco,85,103.0,35.9,0.08964235,Off T,Right Foot,Half Volley,From Corner,17.487424052730006,True,True,True,False,False
11,90,3773656,Barcelona,Francisco António Machado Mota de Castro Trincão,86,98.3,57.5,0.01871808,Off T,Left Foot,Normal,From Throw In,27.87723085243583,False,True,True,True,False
11,90,3773656,Barcelona,Martin Braithwaite Christensen,87,101.4,51.7,0.04672806,Blocked,Right Foot,Half Volley,From Throw In,21.973848092675983,False,True,True,True,False
11,90,3773656,Barcelona,Sergi Roberto Carnicer,88,88.0,43.0,0.026620906,Blocked,Right Foot,Normal,Regular Play,32.14031735997639,False,False,True,False,True
11,90,3773377,Valencia,Gonçalo Manuel Ganchinho Guedes,2,101.9,21.7,0.022515863,Off T,Right Foot,Normal,From Counter,25.739075352467495,False,True,True,True,False
11,90,3773377,Barcelona,Lionel Andrés Messi Cuccittini,19,94.0,50.6,0.024988044,Blocked,Left Foot,Normal,From Throw In,28.077749197540747,False,True,True,True,False
11,90,3773377,Valencia,Gonçalo Manuel Ganchinho Guedes,20,91.0,47.3,0.027199345,Off T,Right Foot,Normal,From Throw In,29.904681907687966,False,False,True,False,True
11,90,3773377,Valencia,José Luis Gayà Peña,25,110.5,29.0,0.15781964,Blocked,Left Foot,Normal,Regular Play,14.534441853748634,True,True,True,False,False
11,90,3773377,Valencia,Carlos Soler Barragán,28,97.8,35.3,0.06508526,Saved,Right Foot,Normal,Regular Play,22.69206909913682,False,True,True,True,False
11,90,3773377,Valencia,Mouctar Diakhaby,28,113.7,39.9,0.22057752,Goal,Head,Normal,From Corner,6.300793600809342,True,True,True,False,False
11,90,3773377,Barcelona,Philippe Coutinho Correia,30,94.2,30.2,0.01624422,Off T,Right Foot,Normal,From Kick Off,27.59855068658497,False,True,True,True,False
11,90,3773377,Valencia,Gabriel Armando de Abreu,32,109.6,32.5,0.030817557,Blocked,Head,Normal,From Corner,12.822246293064259,True,True,True,False,False
11,90,3773377,Valencia,Denis Cheryshev,32,98.1,41.6,0.036864728,Blocked,Right Foot,Half Volley,From Corner,21.958369702689684,False,True,True,True,False
11,90,3773377,Barcelona,Antoine Griezmann,32,111.8,52.7,0.08293867,Saved,Right Foot,Normal,From Counter,15.11720873706519,True,True,True,False,False
11,90,3773377,Barcelona,Lionel Andrés Messi Cuccittini,39,94.4,34.8,0.033650175,Blocked,Left Foot,Normal,Regular Play,26.122786987609107,False,True,True,True,False
11,90,3773377,Valencia,Maximiliano Gómez González,44,112.7,39.0,0.21967192,Saved,Head,Normal,Regular Play,7.368174807915455,True,True,True,False,False
11,90,3773377,Barcelona,Lionel Andrés Messi Cuccittini,48,108.2,40.5,0.7835,Saved,Left Foot,Normal,Other,11.810588469674148,True,True,True,False,False
11,90,3773377,Barcelona,Lionel Andrés Messi Cuccittini,48,118.2,42.8,0.83608377,Goal,Head,Diving Header,Other,3.3286633954186438,True,True,True,False,False
11,90,3773377,Valencia,Denis Cheryshev,48,106.5,40.3,0.20238984,Off T,Left Foot,Normal,From Free Kick,13.503332921912278,True,True,True,False,False
11,90,3773377,Barcelona,Lionel Andrés Messi Cuccittini,50,99.3,31.2,0.04837009,Blocked,Right Foot,Normal,Regular Play,22.492887764802457,False,True,True,True,False
11,90,3773377,Barcelona,Ronald Federico Araújo da Silva,51,107.6,34.4,0.055896245,Goal,Right Foot,Overhead Kick,From Corner,13.605881081355964,True,True,True,False,False
11,90,3773377,Barcelona,Martin Braithwaite Christensen,55,117.9,43.5,0.2988362,Saved,Head,Normal,From Free Kick,4.081666326391708,True,True,True,False,False
11,90,3773377,Valencia,Uroš Račić,57,102.3,47.8,0.057187174,Off T,Right Foot,Normal,From Free Kick,19.342440383777845,True,True,True,False,False
11,90,3773377,Barcelona,Sergino Dest,60,105.6,58.1,0.018202478,Off T,Left Foot,Normal,From Free Kick,23.12941849679754,False,True,True,True,False
11,90,3773377,Barcelona,Philippe Coutinho Correia,61,105.3,33.0,0.054206222,Wayward,Right Foot,Half Volley,Regular Play,16.281584689458214,True,True,True,False,False
11,90,3773377,Barcelona,Jordi Alba Ramos,62,94.9,35.0,0.037506588,Off T,Left Foot,Half Volley,Regular Play,25.593163149560073,False,True,True,True,False
11,90,3773377,Barcelona,Philippe Coutinho Correia,64,94.3,25.6,0.023462815,Blocked,Right Foot,Normal,From Corner,29.45929394944828,False,False,True,False,True
11,90,3773377,Valencia,Maximiliano Gómez González,68,113.8,39.9,0.5974063,Goal,Right Foot,Normal,Regular Play,6.200806399171,True,True,True,False,False
11,90,3773377,Barcelona,Óscar Mingueza García,70,88.9,33.2,0.018460058,Saved,Right Foot,Normal,From Counter,31.834729463276418,False,False,True,False,True
11,90,3773377,Barcelona,Philippe Coutinho Correia,71,107.3,31.1,0.08993374,Saved,Left Foot,Normal,From Throw In,15.508062419270825,True,True,True,False,False
11,90,3773377,Barcelona,Pedro González López,72,101.4,55.1,0.030860003,Off T,Right Foot,Normal,From Throw In,23.957671005337723,False,True,True,True,False
11,90,3773377,Barcelona,Lionel Andrés Messi Cuccittini,74,100.0,40.4,0.04318942,Saved,Left Foot,Normal,Regular Play,20.00399960007998,True,True,True,False,False
11,90,3773377,Barcelona,Óscar Mingueza García,76,115.2,31.6,0.048609655,Off T,Right Foot,Volley,From Corner,9.674709297958257,True,True,True,False,False
11,90,3773377,Barcelona,Philippe Coutinho Correia,77,105.2,27.1,0.07771912,Off T,Right Foot,Normal,Regular Play,19.632880583347923,True,True,True,False,False
11,90,3773377,Barcelona,Lionel Andrés Messi Cuccittini,82,96.0,39.3,0.071193315,Off T,Left Foot,Normal,From Free Kick,24.010206163213176,False,True,True,True,False
11,90,3773377,Barcelona,Francisco António Machado Mota de Castro Trincão,83,103.5,51.4,0.038734686,Blocked,Left Foot,Normal,Regular Play,20.05517389602992,True,True,True,False,False
11,90,3773377,Barcelona,Lionel Andrés Messi Cuccittini,83,99.1,41.6,0.082155265,Saved,Right Foot,Normal,Regular Play,20.961154548354443,True,True,True,False,False
11,90,3773377,Barcelona,Lionel Andrés Messi Cuccittini,85,97.2,55.6,0.02903015,Off T,Left Foot,Normal,From Free Kick,27.62607463973121,False,True,True,True,False
11,90,3773377,Barcelona,Miralem Pjanić,87,101.6,30.6,0.04978775,Blocked,Left Foot,Normal,Regular Play,20.662042493422575,True,True,True,False,False
11,90,3773586,Barcelona,Jordi Alba Ramos,8,99.2,39.8,0.049855277,Blocked,Right Foot,Normal,Regular Play,20.800961516237653,True,True,True,False,False
11,90,3773586,Barcelona,Antoine Griezmann,18,101.8,43.3,0.06688733,Saved,Left Foot,Normal,From Free Kick,18.4967564724197,True,True,True,False,False
11,90,3773586,Barcelona,Lionel Andrés Messi Cuccittini,22,112.3,28.1,0.080978274,Goal,Left Foot,Normal,From Goal Kick,14.173919711921611,True,True,True,False,False
11,90,3773586,Granada,Yangel Clemente Herrera Ravelo,24,103.5,47.9,0.06897262,Off T,Left Foot,Normal,Regular Play,18.29371476764629,True,True,True,False,False
11,90,3773586,Barcelona,Lionel Andrés Messi Cuccittini,25,98.5,40.7,0.04477437,Blocked,Left Foot,Normal,From Throw In,21.51139233057684,True,True,True,False,False
11,90,3773586,Barcelona,Lionel Andrés Messi Cuccittini,28,101.7,42.7,0.08644311,Blocked,Left Foot,Normal,Regular Play,18.49810801136159,True,True,True,False,False
11,90,3773586,Barcelona,Lionel Andrés Messi Cuccittini,35,111.1,49.2,0.34449932,Saved,Left Foot,Normal,Regular Play,12.800390619039725,True,True,True,False,False
11,90,3773586,Barcelona,Samuel Yves Umtiti,36,110.5,39.9,0.06895016,Saved,Head,Normal,From Corner,9.500526301210897,True,True,True,False,False
11,90,3773586,Granada,Yan Brice Eteki,38,94.4,33.1,0.032587416,Off T,Right Foot,Normal,From Throw In,26.51358142537518,False,True,True,True,False
11,90,3773586,Barcelona,Antoine Griezmann,46,106.8,34.7,0.110251695,Off T,Right Foot,Normal,From Throw In,14.224275025462635,True,True,True,False,False
11,90,3773586,Barcelona,Sergi Roberto Carnicer,52,107.3,48.4,0.09141455,Off T,Right Foot,Volley,Regular Play,15.226621424334423,True,True,True,False,False
11,90,3773586,Granada,Darwin Daniel Machís Marcano,62,111.5,31.7,0.2860311,Goal,Left Foot,Normal,From Free Kick,11.880235687897779,True,True,True,False,False
11,90,3773586,Barcelona,Ousmane Dembélé,73,106.8,52.1,0.053696465,Blocked,Left Foot,Normal,From Corner,17.90670265570968,True,True,True,False,False
11,90,3773586,Barcelona,Lionel Andrés Messi Cuccittini,73,93.8,41.4,0.031419158,Blocked,Left Foot,Normal,From Corner,26.2373779177722,False,True,True,True,False
11,90,3773586,Barcelona,Samuel Yves Umtiti,74,112.2,36.1,0.059971746,Off T,Head,Normal,From Corner,8.720665112249176,True,True,True,False,False
11,90,3773586,Barcelona,Lionel Andrés Messi Cuccittini,77,92.0,37.9,0.050268207,Blocked,Left Foot,Normal,From Free Kick,28.07863956818421,False,True,True,True,False
11,90,3773586,Granada,Jorge Molina Vidal,78,111.6,32.6,0.11818707,Goal,Head,Normal,From Goal Kick,11.194641575325226,True,True,True,False,False
11,90,3773586,Granada,Luis Javier Suárez Charris,79,99.1,55.2,0.02989931,Blocked,Right Foot,Normal,Regular Play,25.84279396659735,False,True,True,True,False
11,90,3773586,Barcelona,Francisco António Machado Mota de Castro Trincão,82,98.2,55.5,0.024233807,Blocked,Left Foot,Normal,From Throw In,26.748644825486018,False,True,True,True,False
11,90,3773586,Barcelona,Gerard Piqué Bernabéu,91,103.6,46.0,0.026385948,Off T,Head,Normal,Regular Play,17.463103962354463,True,True,True,False,False
11,90,3773586,Barcelona,Gerard Piqué Bernabéu,92,112.5,32.7,0.043142196,Blocked,Head,Normal,From Goal Kick,10.466135867644752,True,True,True,False,False
11,90,3773372,Atlético Madrid,Thomas Lemar,2,104.2,23.5,0.03223021,Saved,Right Foot,Normal,From Throw In,22.84491190615538,False,True,True,True,False
11,90,3773372,Atlético Madrid,Luis Alberto Suárez Díaz,9,98.4,21.4,0.011349107,Saved,Right Foot,Normal,From Free Kick,28.504736448527282,False,False,True,False,True
11,90,3773372,Atlético Madrid,Ángel Martín Correa,18,111.2,40.7,0.12975436,Blocked,Left Foot,Normal,From Throw In,8.827797007181347,True,True,True,False,False
11,90,3773372,Barcelona,Antoine Griezmann,28,98.5,23.9,0.01912897,Saved,Left Foot,Normal,From Free Kick,26.86000744601535,False,True,True,True,False
11,90,3773372,Atlético Madrid,Marcos Llorente Moreno,33,103.5,47.7,0.11268436,Saved,Left Foot,Normal,Regular Play,18.208239892971534,True,True,True,False,False
11,90,3773372,Atlético Madrid,Luis Alberto Suárez Díaz,33,118.3,27.8,0.010014265,Saved,Left Foot,Normal,Regular Play,12.317873193047571,True,True,True,False,False
11,90,3773372,Atlético Madrid,Yannick Ferreira Carrasco,36,113.3,24.4,0.015683703,Saved,Left Foot,Normal,Regular Play,16.977926846349646,True,True,True,False,False
11,90,3773372,Barcelona,Lionel Andrés Messi Cuccittini,40,102.6,43.8,0.11183241,Saved,Left Foot,Normal,Regular Play,17.810109488714556,True,True,True,False,False
11,90,3773372,Barcelona,Moriba Kourouma Kourouma,41,114.3,32.9,0.05205782,Saved,Head,Normal,From Corner,9.104943712072032,True,True,True,False,False
11,90,3773372,Atlético Madrid,Yannick Ferreira Carrasco,42,109.1,31.8,0.08884963,Blocked,Left Foot,Normal,From Counter,13.640014662748722,True,True,True,False,False
11,90,3773372,Atlético Madrid,Felipe Augusto de Almeida Monteiro,44,108.2,40.2,0.099288896,Off T,Left Foot,Half Volley,From Corner,11.80169479354554,True,True,True,False,False
11,90,3773372,Barcelona,Clément Lenglet,46,110.7,36.5,0.09788224,Off T,Head,Normal,From Free Kick,9.93680028983173,True,True,True,False,False
11,90,3773372,Atlético Madrid,Luis Alberto Suárez Díaz,46,96.6,52.5,0.017875105,Off T,Right Foot,Half Volley,From Goal Kick,26.529417634015267,False,True,True,True,False
11,90,3773372,Atlético Madrid,Yannick Ferreira Carrasco,54,105.2,27.9,0.037850484,Blocked,Right Foot,Half Volley,From Corner,19.116746585127917,True,True,True,False,False
11,90,3773372,Barcelona,Moriba Kourouma Kourouma,61,111.3,39.5,0.07351296,Blocked,Left Foot,Half Volley,From Free Kick,8.71435597161374,True,True,True,False,False
11,90,3773372,Barcelona,Gerard Piqué Bernabéu,62,111.4,38.4,0.08341414,Saved,Head,Normal,From Corner,8.74757109145161,True,True,True,False,False
11,90,3773372,Barcelona,Lionel Andrés Messi Cuccittini,65,99.3,60.3,0.010816168,Saved,Left Foot,Normal,From Free Kick,28.99275771636772,False,False,True,False,True
11,90,3773372,Barcelona,Gerard Piqué Bernabéu,66,109.2,38.6,0.041826356,Saved,Head,Normal,From Corner,10.890362712049582,True,True,True,False,False
11,90,3773372,Barcelona,Antoine Griezmann,73,112.3,30.9,0.094216816,Saved Off Target,Left Foot,Half Volley,From Free Kick,11.920570456148484,True,True,True,False,False
11,90,3773372,Barcelona,Moriba Kourouma Kourouma,77,88.4,32.1,0.029000422,Blocked,Right Foot,Normal,From Free Kick,32.572534442379514,False,False,True,False,True
11,90,3773372,Barcelona,Ousmane Dembélé,84,113.3,42.5,0.19536367,Off T,Head,Normal,From Goal Kick,7.151223671512452,True,True,True,False,False
11,90,3773372,Barcelona,Lionel Andrés Messi Cuccittini,89,92.3,35.2,0.055833194,Off T,Left Foot,Normal,From Free Kick,28.112808468738944,False,True,True,True,False
11,90,3773387,Barcelona,Pedro González López,1,107.4,45.6,0.092869855,Off T,Right Foot,Normal,From Throw In,13.788400922514542,True,True,True,False,False
11,90,3773387,Barcelona,Pedro González López,4,105.2,39.5,0.2808055,Saved,Right Foot,Normal,Regular Play,14.808443537387712,True,True,True,False,False
11,90,3773387,Barcelona,Lionel Andrés Messi Cuccittini,5,99.3,47.7,0.09009651,Blocked,Left Foot,Normal,From Free Kick,22.085742007005337,False,True,True,True,False
11,90,3773387,Levante UD,José Luis Morales Nogales,16,101.1,21.8,0.016432509,Off T,Left Foot,Half Volley,From Corner,26.23833073958784,False,True,True,True,False
11,90,3773387,Barcelona,Clément Lenglet,22,94.8,26.0,0.030152528,Saved,Left Foot,Normal,From Free Kick,28.827764394763605,False,False,True,False,True
11,90,3773387,Levante UD,José Luis Morales Nogales,22,101.2,54.5,0.018008176,Blocked,Right Foot,Normal,From Counter,23.742156599601476,False,True,True,True,False
11,90,3773387,Barcelona,Lionel Andrés Messi Cuccittini,25,106.1,44.8,0.17742667,Goal,Left Foot,Volley,Regular Play,14.705441169852746,True,True,True,False,False
11,90,3773387,Barcelona,Jordi Alba Ramos,27,108.9,30.1,0.12802587,Off T,Left Foot,Volley,From Throw In,14.873466307488643,True,True,True,False,False
11,90,3773387,Barcelona,Lionel Andrés Messi Cuccittini,28,100.1,41.4,0.08561085,Off T,Left Foot,Normal,Regular Play,19.949185447030167,True,True,True,False,False
11,90,3773387,Levante UD,Enis Bardhi,29,112.9,27.3,0.043615576,Saved,Right Foot,Normal,Regular Play,14.549914089093443,True,True,True,False,False
11,90,3773387,Barcelona,Lionel Andrés Messi Cuccittini,31,99.6,38.7,0.05682641,Blocked,Left Foot,Normal,From Free Kick,20.44137960119131,True,True,True,False,False
11,90,3773387,Barcelona,Pedro González López,33,112.6,40.5,0.73031336,Goal,Left Foot,Half Volley,From Counter,7.416872656315469,True,True,True,False,False
11,90,3773387,Barcelona,Ronald Federico Araújo da Silva,38,116.2,35.7,0.27041194,Wayward,Head,Normal,From Corner,5.738466694161425,True,True,True,False,False
11,90,3773387,Barcelona,Sergio Busquets i Burgos,44,112.0,45.3,0.12703572,Off T,Head,Normal,From Corner,9.596353474106714,True,True,True,False,False
11,90,3773387,Barcelona,Lionel Andrés Messi Cuccittini,46,110.4,23.8,0.043584865,Off T,Left Foot,Normal,From Corner,18.830825791770256,True,True,True,False,False
11,90,3773387,Levante UD,Roger Martí Salvador,50,107.6,44.4,0.06563735,Saved,Head,Normal,Regular Play,13.157507362718826,True,True,True,False,False
11,90,3773387,Levante UD,Gonzalo Julián Melero Manzanares,52,108.3,43.1,0.112418555,Off T,Head,Normal,Regular Play,12.103718436910208,True,True,True,False,False
11,90,3773387,Barcelona,Frenkie de Jong,55,98.8,39.6,0.15608229,Off T,Left Foot,Lob,From Throw In,21.203773249117717,True,True,True,False,False
11,90,3773387,Levante UD,Gonzalo Julián Melero Manzanares,56,114.1,40.3,0.29242352,Goal,Head,Normal,From Goal Kick,5.907622195096777,True,True,True,False,False
11,90,3773387,Barcelona,Lionel Andrés Messi Cuccittini,57,105.5,41.7,0.14952034,Blocked,Left Foot,Normal,From Kick Off,14.599315052426261,True,True,True,False,False
11,90,3773387,Barcelona,Pedro González López,58,105.3,55.3,0.05393249,Blocked,Left Foot,Normal,From Kick Off,21.21744565210431,True,True,True,False,False
11,90,3773387,Levante UD,José Luis Morales Nogales,58,108.4,29.3,0.073563784,Blocked,Right Foot,Normal,Regular Play,15.781318069160125,True,True,True,False,False
11,90,3773387,Levante UD,José Luis Morales Nogales,59,104.8,28.2,0.06810596,Goal,Left Foot,Volley,Regular Play,19.24266093865399,True,True,True,False,False
11,90,3773387,Levante UD,Mickaël Malsa,61,96.0,37.3,0.04825952,Saved,Right Foot,Normal,Regular Play,24.15139747509448,False,True,True,True,False
11,90,3773387,Barcelona,Ousmane Dembélé,63,107.4,50.0,0.25552386,Goal,Right Foot,Normal,Regular Play,16.086018774078312,True,True,True,False,False
11,90,3773387,Levante UD,Roberto Suárez Pier,72,109.6,44.5,0.04024041,Wayward,Head,Normal,From Corner,11.331813623599716,True,True,True,False,False
11,90,3773387,Levante UD,Jorge De Frutos Sebastián,72,92.5,39.2,0.033267852,Off T,Left Foot,Normal,From Corner,27.511633902769205,False,True,True,True,False
11,90,3773387,Levante UD,Daniel Gómez Alcón,73,93.6,40.0,0.0370884,Blocked,Right Foot,Normal,Regular Play,26.400000000000006,False,True,True,True,False
11,90,3773387,Levante UD,Sergio León Limones,82,113.4,32.8,0.07768235,Goal,Right Foot,Normal,Regular Play,9.767292357659821,True,True,True,False,False
11,90,3773387,Barcelona,Gerard Piqué Bernabéu,88,113.0,39.8,0.08561921,Off T,Head,Normal,From Corner,7.002856560004639,True,True,True,False,False
11,90,3773387,Levante UD,Jorge Andújar Moreno,93,100.5,39.7,0.034326866,Blocked,Left Foot,Normal,Regular Play,19.50230755577401,True,True,True,False,False
11,90,3773387,Levante UD,Sergio León Limones,93,91.9,33.3,0.026078822,Blocked,Right Foot,Normal,Regular Play,28.887713651308573,False,False,True,False,True
11,90,3773387,Levante UD,Jorge Andújar Moreno,94,100.7,30.0,0.030130971,Blocked,Right Foot,Half Volley,From Corner,21.73683509621398,True,True,True,False,False
11,90,3773695,Barcelona,Pedro González López,2,105.9,37.8,0.2651946,Off T,Right Foot,Normal,From Throw In,14.270599146496963,True,True,True,False,False
11,90,3773695,Barcelona,Antoine Griezmann,9,106.3,44.2,0.048769183,Off T,Head,Normal,From Throw In,14.329340529138111,True,True,True,False,False
11,90,3773695,Barcelona,Ronald Federico Araújo da Silva,11,113.3,42.5,0.37712702,Saved,Right Foot,Volley,From Free Kick,7.151223671512452,True,True,True,False,False
11,90,3773695,Valencia,José Luis Gayà Peña,19,106.4,27.0,0.06899321,Off T,Left Foot,Normal,Regular Play,18.813824704190264,True,True,True,False,False
11,90,3773695,Valencia,Uroš Račić,25,99.6,39.7,0.07683218,Saved,Right Foot,Normal,From Free Kick,20.402205763103172,True,True,True,False,False
11,90,3773695,Barcelona,Lionel Andrés Messi Cuccittini,30,98.3,56.3,0.04494989,Off T,Left Foot,Normal,From Free Kick,27.140007369195757,False,True,True,True,False
11,90,3773695,Valencia,Gonçalo Manuel Ganchinho Guedes,48,113.8,32.5,0.4286973,Saved,Right Foot,Normal,Regular Play,9.730878685915267,True,True,True,False,False
11,90,3773695,Valencia,Gabriel Armando de Abreu,49,115.6,44.2,0.5143056,Goal,Head,Normal,From Corner,6.082762530298226,True,True,True,False,False
11,90,3773695,Valencia,Thierry Rendall Correia,51,114.0,51.5,0.0907733,Off T,Right Foot,Half Volley,Regular Play,12.971121771072847,True,True,True,False,False
11,90,3773695,Barcelona,Antoine Griezmann,53,103.4,29.9,0.07414111,Blocked,Left Foot,Normal,Regular Play,19.431160541768982,True,True,True,False,False
11,90,3773695,Barcelona,Lionel Andrés Messi Cuccittini,56,108.2,40.1,0.7835,Saved,Left Foot,Normal,Other,11.800423721205943,True,True,True,False,False
11,90,3773695,Barcelona,Pedro González López,56,115.3,32.7,0.11593364,Blocked,Right Foot,Volley,Other,8.682165628459295,True,True,True,False,False
11,90,3773695,Barcelona,Lionel Andrés Messi Cuccittini,56,117.3,38.6,0.43860507,Goal,Left Foot,Half Volley,Other,3.0413812651491114,True,True,True,False,False
11,90,3773695,Barcelona,Frenkie de Jong,62,112.2,45.3,0.12002992,Saved,Head,Normal,Regular Play,9.430270409696634,True,True,True,False,False
11,90,3773695,Barcelona,Antoine Griezmann,62,117.1,35.7,0.5839777,Goal,Left Foot,Half Volley,Regular Play,5.186520991955977,True,True,True,False,False
11,90,3773695,Barcelona,Jordi Alba Ramos,66,106.6,28.2,0.06148336,Blocked,Left Foot,Normal,From Free Kick,17.85497129653252,True,True,True,False,False
11,90,3773695,Barcelona,Lionel Andrés Messi Cuccittini,68,95.0,43.0,0.06724297,Goal,Left Foot,Normal,From Free Kick,25.179356624028344,False,True,True,True,False
11,90,3773695,Valencia,Uroš Račić,70,104.0,44.3,0.028735718,Blocked,Left Foot,Volley,From Free Kick,16.567739737212193,True,True,True,False,False
11,90,3773695,Barcelona,Lionel Andrés Messi Cuccittini,81,110.2,33.2,0.07695855,Blocked,Left Foot,Normal,From Free Kick,11.928118040998752,True,True,True,False,False
11,90,3773695,Barcelona,Jordi Alba Ramos,81,99.5,28.9,0.027737176,Off T,Left Foot,Half Volley,From Free Kick,23.312228550698453,False,True,True,True,False
11,90,3773695,Valencia,Carlos Soler Barragán,82,91.1,32.9,0.026329285,Goal,Right Foot,Normal,Regular Play,29.75936827286494,False,False,True,False,True
11,90,3773695,Valencia,Kevin Gameiro,84,101.1,42.8,0.050553743,Blocked,Right Foot,Normal,Regular Play,19.10628168953866,True,True,True,False,False
11,90,3773695,Valencia,Christian Gabriel Oliva Giménez,89,87.9,44.5,0.016389068,Off T,Right Foot,Half Volley,From Goal Kick,32.41388591329339,False,False,True,False,True
11,90,3773369,Huesca,Rafael Mir Vicente,1,107.1,57.2,0.041122954,Saved,Right Foot,Normal,From Counter,21.500000000000004,True,True,True,False,False
11,90,3773369,Barcelona,Sergino Dest,9,99.3,55.1,0.028305097,Saved,Left Foot,Normal,From Throw In,25.622255950637918,False,True,True,True,False
11,90,3773369,Barcelona,Lionel Andrés Messi Cuccittini,12,99.4,33.0,0.037069704,Goal,Left Foot,Normal,Regular Play,21.756838005555856,True,True,True,False,False
11,90,3773369,Barcelona,Lionel Andrés Messi Cuccittini,15,108.0,34.2,0.11486765,Off T,Right Foot,Normal,From Throw In,13.328165665236908,True,True,True,False,False
11,90,3773369,Huesca,Pablo Maffeo Becerra,25,104.1,43.0,0.10047175,Saved,Right Foot,Normal,From Throw In,16.180543872194168,True,True,True,False,False
11,90,3773369,Barcelona,Lionel Andrés Messi Cuccittini,28,94.5,39.3,0.02686927,Blocked,Left Foot,Half Volley,From Corner,25.50960603380617,False,True,True,True,False
11,90,3773369,Barcelona,Jordi Alba Ramos,32,117.7,32.0,0.17537762,Post,Left Foot,Normal,From Free Kick,8.324061508662703,True,True,True,False,False
11,90,3773369,Barcelona,Antoine Griezmann,34,95.5,40.7,0.045417245,Goal,Left Foot,Normal,Regular Play,24.509997960016236,False,True,True,True,False
11,90,3773369,Barcelona,Frenkie de Jong,41,113.3,41.0,0.24260828,Post,Right Foot,Half Volley,From Corner,6.774215821775981,True,True,True,False,False
11,90,3773369,Barcelona,Ousmane Dembélé,45,104.6,53.3,0.056286238,Blocked,Left Foot,Normal,From Corner,20.34821859524809,True,True,True,False,False
11,90,3773369,Huesca,Rafael Mir Vicente,48,108.0,40.0,0.7835,Goal,Right Foot,Normal,Other,12.0,True,True,True,False,False
11,90,3773369,Barcelona,Lionel Andrés Messi Cuccittini,50,88.0,36.0,0.02805511,Blocked,Left Foot,Normal,From Free Kick,32.2490309931942,False,False,True,False,True
11,90,3773369,Barcelona,Óscar Mingueza García,52,114.2,36.4,0.1422084,Goal,Head,Normal,From Corner,6.826419266350403,True,True,True,False,False
11,90,3773369,Huesca,Rafael Mir Vicente,56,119.3,42.5,0.8665923,Off T,Other,Normal,Regular Play,2.5961509971494348,True,True,True,False,False
11,90,3773369,Huesca,Pablo Ínsua Blanco,64,108.1,39.9,0.054010592,Off T,Head,Normal,From Corner,11.900420160649796,True,True,True,False,False
11,90,3773369,Barcelona,Lionel Andrés Messi Cuccittini,70,108.7,13.9,0.029017191,Off T,Left Foot,Normal,Regular Play,28.44116734594415,False,False,True,False,True
11,90,3773369,Huesca,Rafael Mir Vicente,73,117.1,33.5,0.17957594,Wayward,Head,Normal,Regular Play,7.1175838597097005,True,True,True,False,False
11,90,3773369,Huesca,David Ferreiro Quiroga,74,104.4,57.7,0.03496348,Saved,Right Foot,Normal,Regular Play,23.59343128923811,False,True,True,True,False
11,90,3773369,Huesca,Rafael Mir Vicente,81,103.9,25.3,0.04132724,Off T,Right Foot,Normal,Regular Play,21.801376103356407,True,True,True,False,False
11,90,3773369,Barcelona,Lionel Andrés Messi Cuccittini,89,94.6,47.5,0.031428445,Goal,Left Foot,Normal,Regular Play,26.484146201076605,False,True,True,True,False
11,90,3773661,Barcelona,Lionel Andrés Messi Cuccittini,3,100.9,30.7,0.096754916,Post,Left Foot,Normal,Regular Play,21.2438226315322,True,True,True,False,False
11,90,3773661,Barcelona,Lionel Andrés Messi Cuccittini,7,105.8,29.7,0.12135693,Goal,Left Foot,Normal,From Goal Kick,17.542234749312872,True,True,True,False,False
11,90,3773661,Getafe,Takefusa Kubo,8,112.2,45.8,0.172511,Off T,Left Foot,Volley,From Kick Off,9.72008230417829,True,True,True,False,False
11,90,3773661,Getafe,Ángel Luis Rodríguez Díaz,11,111.7,36.1,0.38125086,Wayward,Right Foot,Volley,Regular Play,9.170605214488297,True,True,True,False,False
