match_id,team,player,minute,x,y,xg,outcome,body_part,technique,play_pattern,distance_to_goal,is_zone0
3773372,Atlético Madrid,Ángel Martín Correa,18,111.2,40.7,0.12975436,Blocked,Left Foot,Normal,From Throw In,8.827797007181347,True
3773372,Barcelona,Antoine Griezmann,28,98.5,23.9,0.01912897,Saved,Left Foot,Normal,From Free Kick,26.86000744601535,False
3773372,Atlético Madrid,Marcos Llorente Moreno,33,103.5,47.7,0.11268436,Saved,Left Foot,Normal,Regular Play,18.208239892971534,True
3773372,Atlético Madrid,Luis Alberto Suárez Díaz,33,118.3,27.8,0.010014265,Saved,Left Foot,Normal,Regular Play,12.317873193047571,True
3773372,Atlético Madrid,Yannick Ferreira Carrasco,36,113.3,24.4,0.015683703,Saved,Left Foot,Normal,Regular Play,16.977926846349646,True
3773372,Barcelona,Lionel Andrés Messi Cuccittini,40,102.6,43.8,0.11183241,Saved,Left Foot,Normal,Regular Play,17.810109488714556,True
3773372,Barcelona,Moriba Kourouma Kourouma,41,114.3,32.9,0.05205782,Saved,Head,Normal,From Corner,9.104943712072032,True
3773372,Atlético Madrid,Yannick Ferreira Carrasco,42,109.1,31.8,0.08884963,Blocked,Left Foot,Normal,From Counter,13.640014662748722,True
3773372,Atlético Madrid,Felipe Augusto de Almeida Monteiro,44,108.2,40.2,0.099288896,Off T,Left Foot,Half Volley,From Corner,11.80169479354554,True
3773372,Barcelona,Clément Lenglet,46,110.7,36.5,0.09788224,Off T,Head,Normal,From Free Kick,9.93680028983173,True
3773372,Atlético Madrid,Luis Alberto Suárez Díaz,46,96.6,52.5,0.017875105,Off T,Right Foot,Half Volley,From Goal Kick,26.529417634015267,False
3773372,Atlético Madrid,Yannick Ferreira Carrasco,54,105.2,27.9,0.037850484,Blocked,Right Foot,Half Volley,From Corner,19.116746585127917,True
3773372,Barcelona,Moriba Kourouma Kourouma,61,111.3,39.5,0.07351296,Blocked,Left Foot,Half Volley,From Free Kick,8.71435597161374,True
3773372,Barcelona,Gerard Piqué Bernabéu,62,111.4,38.4,0.08341414,Saved,Head,Normal,From Corner,8.74757109145161,True
3773372,Barcelona,Lionel Andrés Messi Cuccittini,65,99.3,60.3,0.010816168,Saved,Left Foot,Normal,From Free Kick,28.99275771636772,False
3773372,Barcelona,Gerard Piqué Bernabéu,66,109.2,38.6,0.041826356,Saved,Head,Normal,From Corner,10.890362712049582,True
3773372,Barcelona,Antoine Griezmann,73,112.3,30.9,0.094216816,Saved Off Target,Left Foot,Half Volley,From Free Kick,11.920570456148484,True
3773372,Barcelona,Moriba Kourouma Kourouma,77,88.4,32.1,0.029000422,Blocked,Right Foot,Normal,From Free Kick,32.572534442379514,False
3773372,Barcelona,Ousmane Dembélé,84,113.3,42.5,0.19536367,Off T,Head,Normal,From Goal Kick,7.151223671512452,True
3773372,Barcelona,Lionel Andrés Messi Cuccittini,89,92.3,35.2,0.055833194,Off T,Left Foot,Normal,From Free Kick,28.112808468738944,False
3773387,Barcelona,Pedro González López,1,107.4,45.6,0.092869855,Off T,Right Foot,Normal,From Throw In,13.788400922514542,True
3773387,Barcelona,Pedro González López,4,105.2,39.5,0.2808055,Saved,Right Foot,Normal,Regular Play,14.808443537387712,True
3773387,Barcelona,Lionel Andrés Messi Cuccittini,5,99.3,47.7,0.09009651,Blocked,Left Foot,Normal,From Free Kick,22.085742007005337,False
3773387,Levante UD,José Luis Morales Nogales,16,101.1,21.8,0.016432509,Off T,Left Foot,Half Volley,From Corner,26.23833073958784,False
3773387,Barcelona,Clément Lenglet,22,94.8,26.0,0.030152528,Saved,Left Foot,Normal,From Free Kick,28.827764394763605,False
3773387,Levante UD,José Luis Morales Nogales,22,101.2,54.5,0.018008176,Blocked,Right Foot,Normal,From Counter,23.742156599601476,False
3773387,Barcelona,Lionel Andrés Messi Cuccittini,25,106.1,44.8,0.17742667,Goal,Left Foot,Volley,Regular Play,14.705441169852746,True
3773387,Barcelona,Jordi Alba Ramos,27,108.9,30.1,0.12802587,Off T,Left Foot,Volley,From Throw In,14.873466307488643,True
3773387,Barcelona,Lionel Andrés Messi Cuccittini,28,100.1,41.4,0.08561085,Off T,Left Foot,Normal,Regular Play,19.949185447030167,True
3773387,Levante UD,Enis Bardhi,29,112.9,27.3,0.043615576,Saved,Right Foot,Normal,Regular Play,14.549914089093443,True
3773387,Barcelona,Lionel Andrés Messi Cuccittini,31,99.6,38.7,0.05682641,Blocked,Left Foot,Normal,From Free Kick,20.44137960119131,True
3773387,Barcelona,Pedro González López,33,112.6,40.5,0.73031336,Goal,Left Foot,Half Volley,From Counter,7.416872656315469,True
3773387,Barcelona,Ronald Federico Araújo da Silva,38,116.2,35.7,0.27041194,Wayward,Head,Normal,From Corner,5.738466694161425,True
3773387,Barcelona,Sergio Busquets i Burgos,44,112.0,45.3,0.12703572,Off T,Head,Normal,From Corner,9.596353474106714,True
3773387,Barcelona,Lionel Andrés Messi Cuccittini,46,110.4,23.8,0.043584865,Off T,Left Foot,Normal,From Corner,18.830825791770256,True
3773387,Levante UD,Roger Martí Salvador,50,107.6,44.4,0.06563735,Saved,Head,Normal,Regular Play,13.157507362718826,True
3773387,Levante UD,Gonzalo Julián Melero Manzanares,52,108.3,43.1,0.112418555,Off T,Head,Normal,Regular Play,12.103718436910208,True
3773387,Barcelona,Frenkie de Jong,55,98.8,39.6,0.15608229,Off T,Left Foot,Lob,From Throw In,21.203773249117717,True
3773387,Levante UD,Gonzalo Julián Melero Manzanares,56,114.1,40.3,0.29242352,Goal,Head,Normal,From Goal Kick,5.907622195096777,True
3773387,Barcelona,Lionel Andrés Messi Cuccittini,57,105.5,41.7,0.14952034,Blocked,Left Foot,Normal,From Kick Off,14.599315052426261,True
3773387,Barcelona,Pedro González López,58,105.3,55.3,0.05393249,Blocked,Left Foot,Normal,From Kick Off,21.21744565210431,True
3773387,Levante UD,José Luis Morales Nogales,58,108.4,29.3,0.073563784,Blocked,Right Foot,Normal,Regular Play,15.781318069160125,True
3773387,Levante UD,José Luis Morales Nogales,59,104.8,28.2,0.06810596,Goal,Left Foot,Volley,Regular Play,19.24266093865399,True
3773387,Levante UD,Mickaël Malsa,61,96.0,37.3,0.04825952,Saved,Right Foot,Normal,Regular Play,24.15139747509448,False
3773387,Barcelona,Ousmane Dembélé,63,107.4,50.0,0.25552386,Goal,Right Foot,Normal,Regular Play,16.086018774078312,True
3773387,Levante UD,Roberto Suárez Pier,72,109.6,44.5,0.04024041,Wayward,Head,Normal,From Corner,11.331813623599716,True
3773387,Levante UD,Jorge De Frutos Sebastián,72,92.5,39.2,0.033267852,Off T,Left Foot,Normal,From Corner,27.511633902769205,False
3773387,Levante UD,Daniel Gómez Alcón,73,93.6,40.0,0.0370884,Blocked,Right Foot,Normal,Regular Play,26.400000000000006,False
3773387,Levante UD,Sergio León Limones,82,113.4,32.8,0.07768235,Goal,Right Foot,Normal,Regular Play,9.767292357659821,True
3773387,Barcelona,Gerard Piqué Bernabéu,88,113.0,39.8,0.08561921,Off T,Head,Normal,From Corner,7.002856560004639,True
3773387,Levante UD,Jorge Andújar Moreno,93,100.5,39.7,0.034326866,Blocked,Left Foot,Normal,Regular Play,19.50230755577401,True
3773387,Levante UD,Sergio León Limones,93,91.9,33.3,0.026078822,Blocked,Right Foot,Normal,Regular Play,28.887713651308573,False
3773387,Levante UD,Jorge Andújar Moreno,94,100.7,30.0,0.030130971,Blocked,Right Foot,Half Volley,From Corner,21.73683509621398,True
3773695,Barcelona,Pedro González López,2,105.9,37.8,0.2651946,Off T,Right Foot,Normal,From Throw In,14.270599146496963,True
3773695,Barcelona,Antoine Griezmann,9,106.3,44.2,0.048769183,Off T,Head,Normal,From Throw In,14.329340529138111,True
3773695,Barcelona,Ronald Federico Araújo da Silva,11,113.3,42.5,0.37712702,Saved,Right Foot,Volley,From Free Kick,7.151223671512452,True
3773695,Valencia,José Luis Gayà Peña,19,106.4,27.0,0.06899321,Off T,Left Foot,Normal,Regular Play,18.813824704190264,True
3773695,Valencia,Uroš Račić,25,99.6,39.7,0.07683218,Saved,Right Foot,Normal,From Free Kick,20.402205763103172,True
3773695,Barcelona,Lionel Andrés Messi Cuccittini,30,98.3,56.3,0.04494989,Off T,Left Foot,Normal,From Free Kick,27.140007369195757,False
3773695,Valencia,Gonçalo Manuel Ganchinho Guedes,48,113.8,32.5,0.4286973,Saved,Right Foot,Normal,Regular Play,9.730878685915267,True
3773695,Valencia,Gabriel Armando de Abreu,49,115.6,44.2,0.5143056,Goal,Head,Normal,From Corner,6.082762530298226,True
3773695,Valencia,Thierry Rendall Correia,51,114.0,51.5,0.0907733,Off T,Right Foot,Half Volley,Regular Play,12.971121771072847,True
3773695,Barcelona,Antoine Griezmann,53,103.4,29.9,0.07414111,Blocked,Left Foot,Normal,Regular Play,19.431160541768982,True
3773695,Barcelona,Lionel Andrés Messi Cuccittini,56,108.2,40.1,0.7835,Saved,Left Foot,Normal,Other,11.800423721205943,True
3773695,Barcelona,Pedro González López,56,115.3,32.7,0.11593364,Blocked,Right Foot,Volley,Other,8.682165628459295,True
3773695,Barcelona,Lionel Andrés Messi Cuccittini,56,117.3,38.6,0.43860507,Goal,Left Foot,Half Volley,Other,3.0413812651491114,True
3773695,Barcelona,Frenkie de Jong,62,112.2,45.3,0.12002992,Saved,Head,Normal,Regular Play,9.430270409696634,True
3773695,Barcelona,Antoine Griezmann,62,117.1,35.7,0.5839777,Goal,Left Foot,Half Volley,Regular Play,5.186520991955977,True
3773695,Barcelona,Jordi Alba Ramos,66,106.6,28.2,0.06148336,Blocked,Left Foot,Normal,From Free Kick,17.85497129653252,True
3773695,Barcelona,Lionel Andrés Messi Cuccittini,68,95.0,43.0,0.06724297,Goal,Left Foot,Normal,From Free Kick,25.179356624028344,False
3773695,Valencia,Uroš Račić,70,104.0,44.3,0.028735718,Blocked,Left Foot,Volley,From Free Kick,16.567739737212193,True
3773695,Barcelona,Lionel Andrés Messi Cuccittini,81,110.2,33.2,0.07695855,Blocked,Left Foot,Normal,From Free Kick,11.928118040998752,True
3773695,Barcelona,Jordi Alba Ramos,81,99.5,28.9,0.027737176,Off T,Left Foot,Half Volley,From Free Kick,23.312228550698453,False
3773695,Valencia,Carlos Soler Barragán,82,91.1,32.9,0.026329285,Goal,Right Foot,Normal,Regular Play,29.75936827286494,False
3773695,Valencia,Kevin Gameiro,84,101.1,42.8,0.050553743,Blocked,Right Foot,Normal,Regular Play,19.10628168953866,True
3773695,Valencia,Christian Gabriel Oliva Giménez,89,87.9,44.5,0.016389068,Off T,Right Foot,Half Volley,From Goal Kick,32.41388591329339,False
3773369,Huesca,Rafael Mir Vicente,1,107.1,57.2,0.041122954,Saved,Right Foot,Normal,From Counter,21.500000000000004,True
3773369,Barcelona,Sergino Dest,9,99.3,55.1,0.028305097,Saved,Left Foot,Normal,From Throw In,25.622255950637918,False
3773369,Barcelona,Lionel Andrés Messi Cuccittini,12,99.4,33.0,0.037069704,Goal,Left Foot,Normal,Regular Play,21.756838005555856,True
3773369,Barcelona,Lionel Andrés Messi Cuccittini,15,108.0,34.2,0.11486765,Off T,Right Foot,Normal,From Throw In,13.328165665236908,True
3773369,Huesca,Pablo Maffeo Becerra,25,104.1,43.0,0.10047175,Saved,Right Foot,Normal,From Throw In,16.180543872194168,True
3773369,Barcelona,Lionel Andrés Messi Cuccittini,28,94.5,39.3,0.02686927,Blocked,Left Foot,Half Volley,From Corner,25.50960603380617,False
3773369,Barcelona,Jordi Alba Ramos,32,117.7,32.0,0.17537762,Post,Left Foot,Normal,From Free Kick,8.324061508662703,True
3773369,Barcelona,Antoine Griezmann,34,95.5,40.7,0.045417245,Goal,Left Foot,Normal,Regular Play,24.509997960016236,False
3773369,Barcelona,Frenkie de Jong,41,113.3,41.0,0.24260828,Post,Right Foot,Half Volley,From Corner,6.774215821775981,True
3773369,Barcelona,Ousmane Dembélé,45,104.6,53.3,0.056286238,Blocked,Left Foot,Normal,From Corner,20.34821859524809,True
3773369,Huesca,Rafael Mir Vicente,48,108.0,40.0,0.7835,Goal,Right Foot,Normal,Other,12.0,True
3773369,Barcelona,Lionel Andrés Messi Cuccittini,50,88.0,36.0,0.02805511,Blocked,Left Foot,Normal,From Free Kick,32.2490309931942,False
3773369,Barcelona,Óscar Mingueza García,52,114.2,36.4,0.1422084,Goal,Head,Normal,From Corner,6.826419266350403,True
3773369,Huesca,Rafael Mir Vicente,56,119.3,42.5,0.8665923,Off T,Other,Normal,Regular Play,2.5961509971494348,True
3773369,Huesca,Pablo Ínsua Blanco,64,108.1,39.9,0.054010592,Off T,Head,Normal,From Corner,11.900420160649796,True
3773369,Barcelona,Lionel Andrés Messi Cuccittini,70,108.7,13.9,0.029017191,Off T,Left Foot,Normal,Regular Play,28.44116734594415,False
3773369,Huesca,Rafael Mir Vicente,73,117.1,33.5,0.17957594,Wayward,Head,Normal,Regular Play,7.1175838597097005,True
3773369,Huesca,David Ferreiro Quiroga,74,104.4,57.7,0.03496348,Saved,Right Foot,Normal,Regular Play,23.59343128923811,False
3773369,Huesca,Rafael Mir Vicente,81,103.9,25.3,0.04132724,Off T,Right Foot,Normal,Regular Play,21.801376103356407,True
3773369,Barcelona,Lionel Andrés Messi Cuccittini,89,94.6,47.5,0.031428445,Goal,Left Foot,Normal,Regular Play,26.484146201076605,False
3773661,Barcelona,Lionel Andrés Messi Cuccittini,3,100.9,30.7,0.096754916,Post,Left Foot,Normal,Regular Play,21.2438226315322,True
3773661,Barcelona,Lionel Andrés Messi Cuccittini,7,105.8,29.7,0.12135693,Goal,Left Foot,Normal,From Goal Kick,17.542234749312872,True
3773661,Getafe,Takefusa Kubo,8,112.2,45.8,0.172511,Off T,Left Foot,Volley,From Kick Off,9.72008230417829,True
3773661,Getafe,Ángel Luis Rodríguez Díaz,11,111.7,36.1,0.38125086,Wayward,Right Foot,Volley,Regular Play,9.170605214488297,True
3773661,Barcelona,Lionel Andrés Messi Cuccittini,15,103.1,29.0,0.072197124,Off T,Left Foot,Normal,From Kick Off,20.164572894063493,True
3773661,Barcelona,Lionel Andrés Messi Cuccittini,19,100.3,52.0,0.02507951,Saved,Left Foot,Volley,From Corner,23.067076104266015,False
3773661,Barcelona,Lionel Andrés Messi Cuccittini,32,107.4,53.5,0.06314573,Saved to Post,Right Foot,Volley,From Free Kick,18.466456075814868,True
3773661,Barcelona,Lionel Andrés Messi Cuccittini,32,118.8,47.6,0.10368549,Goal,Left Foot,Half Volley,From Free Kick,7.694153624668539,True
3773661,Getafe,Sofian Chakla,49,112.6,37.0,0.094237916,Wayward,Head,Normal,From Corner,7.984985911070857,True
3773661,Getafe,Enes Ünal,68,107.8,40.0,0.7835,Goal,Right Foot,Normal,Other,12.200000000000003,True
3773661,Getafe,José Antonio Miranda Boacho,77,114.4,32.3,0.07121298,Wayward,Head,Normal,From Throw In,9.52102935611481,True
3773661,Barcelona,Ronald Federico Araújo da Silva,86,117.8,44.2,0.2115384,Goal,Head,Normal,From Corner,4.741307836451884,True
3773661,Barcelona,Lionel Andrés Messi Cuccittini,90,108.7,50.6,0.14262015,Off T,Right Foot,Normal,From Free Kick,15.493547043850223,True
3773661,Barcelona,Antoine Griezmann,92,107.6,40.8,0.7835,Goal,Left Foot,Normal,Other,12.425779653607258,True
3773597,Real Sociedad,Mikel Oyarzabal Ugarte,5,93.3,51.9,0.017940493,Blocked,Left Foot,Half Volley,Regular Play,29.231831964486933,False
3773597,Barcelona,Lionel Andrés Messi Cuccittini,10,101.2,34.4,0.091919795,Saved,Right Foot,Normal,From Free Kick,19.616319736382763,True
3773597,Barcelona,Lionel Andrés Messi Cuccittini,16,99.5,45.1,0.049781468,Blocked,Left Foot,Normal,Regular Play,21.124866863485792,True
3773597,Real Sociedad,Alexander Isak,23,113.7,32.7,0.14847913,Saved,Right Foot,Normal,Regular Play,9.642613753542134,True
3773597,Barcelona,Pedro González López,33,99.0,39.9,0.06955153,Blocked,Right Foot,Normal,Regular Play,21.000238093888363,True
3773597,Barcelona,Ousmane Dembélé,36,113.8,37.3,0.5343967,Saved,Right Foot,Normal,Regular Play,6.762396025078688,True
3773597,Barcelona,Antoine Griezmann,36,113.3,37.0,0.36322647,Goal,Left Foot,Normal,Regular Play,7.340980860893184,True
3773597,Real Sociedad,Alexander Isak,38,104.1,30.3,0.10617723,Saved,Right Foot,Normal,Regular Play,18.625251676151926,True
3773597,Barcelona,Sergino Dest,42,112.6,50.4,0.2974366,Goal,Right Foot,Normal,From Free Kick,12.764011908487083,True
3773597,Barcelona,Clément Lenglet,47,98.7,24.9,0.027093582,Blocked,Left Foot,Normal,From Throw In,26.109385285755003,False
3773597,Real Sociedad,Martín Merquelanz Castellanos,48,100.1,23.4,0.030174686,Blocked,Left Foot,Normal,Regular Play,25.91466766138436,False
3773597,Barcelona,Sergino Dest,52,113.2,43.5,0.46608183,Goal,Other,Normal,Regular Play,7.647875521999555,True
3773597,Barcelona,Lionel Andrés Messi Cuccittini,55,109.0,38.0,0.29380873,Goal,Left Foot,Half Volley,Regular Play,11.180339887498949,True
3773597,Barcelona,Ousmane Dembélé,58,116.9,49.8,0.11129596,Saved,Right Foot,Normal,From Free Kick,10.278618584226185,True
3773597,Barcelona,Jordi Alba Ramos,59,94.5,44.2,0.045836944,Saved,Left Foot,Normal,From Corner,25.843567865138127,False
3773597,Barcelona,Ousmane Dembélé,70,104.5,28.1,0.08974491,Goal,Left Foot,Normal,Regular Play,19.541238445912274,True
3773597,Real Sociedad,Adnan Januzaj,72,98.0,57.3,0.013283472,Saved,Left Foot,Normal,From Free Kick,27.987318556803544,False
3773597,Real Sociedad,Ander Barrenetxea Muguruza,76,101.6,49.3,0.10287425,Goal,Right Foot,Normal,Regular Play,20.61674077054858,True
3773597,Barcelona,Lionel Andrés Messi Cuccittini,79,97.2,24.7,0.045369234,Blocked,Left Foot,Normal,From Free Kick,27.457785781085843,False
3773597,Real Sociedad,Jon Bautista Orgilles,84,101.7,46.4,0.058957785,Off T,Right Foot,Normal,Regular Play,19.386851214160586,True
3773597,Real Sociedad,Carlos Fernández Luna,86,102.1,46.7,0.10171633,Saved,Left Foot,Normal,Regular Play,19.112822920751405,True
3773597,Real Sociedad,Jon Bautista Orgilles,86,97.8,31.6,0.04333997,Blocked,Left Foot,Normal,Regular Play,23.73604853382298,False
3773597,Barcelona,Lionel Andrés Messi Cuccittini,88,108.6,35.7,0.23352109,Goal,Left Foot,Normal,Regular Play,12.184005909387935,True
3773597,Real Sociedad,Adnan Januzaj,92,104.7,36.6,0.05765207,Blocked,Left Foot,Normal,Regular Play,15.673225577397906,True
3773523,Barcelona,Lionel Andrés Messi Cuccittini,2,105.0,31.7,0.069486305,Blocked,Left Foot,Normal,Regular Play,17.14322023425004,True
3773523,Barcelona,Antoine Griezmann,7,112.2,54.8,0.039226905,Off T,Left Foot,Volley,From Throw In,16.729614460590533,True
3773523,Barcelona,Pedro González López,9,104.3,42.4,0.036171906,Off T,Head,Normal,Regular Play,15.882380174268594,True
3773523,Real Sociedad,Adnan Januzaj,10,98.4,51.0,0.04054099,Blocked,Left Foot,Normal,From Goal Kick,24.239636960977773,False
3773523,Barcelona,Ronald Federico Araújo da Silva,13,114.4,47.1,0.06310264,Blocked,Head,Normal,From Corner,9.042676594902638,True
3773523,Barcelona,Sergino Dest,16,106.2,51.2,0.0970181,Blocked,Left Foot,Normal,From Throw In,17.773013250431116,True
3773523,Barcelona,Lionel Andrés Messi Cuccittini,22,95.1,43.5,0.0359955,Off T,Left Foot,Normal,From Throw In,25.144780770569472,False
3773523,Real Sociedad,Willian José da Silva,26,116.7,36.5,0.87173116,Goal,Right Foot,Normal,From Corner,4.810405388322275,True
3773523,Barcelona,Jordi Alba Ramos,30,104.9,32.2,0.09473692,Goal,Right Foot,Normal,Regular Play,16.99558766268468,True
3773523,Real Sociedad,Adnan Januzaj,35,100.1,33.4,0.090386756,Saved,Left Foot,Normal,From Throw In,20.96592473515061,True
3773523,Barcelona,Antoine Griezmann,36,115.0,50.7,0.14346547,Post,Right Foot,Normal,Regular Play,11.810588469674153,True
3773523,Barcelona,Martin Braithwaite Christensen,37,110.4,32.7,0.4491981,Off T,Left Foot,Normal,Regular Play,12.06026533704793,True
3773523,Barcelona,Frenkie de Jong,42,111.2,40.1,0.40994686,Goal,Right Foot,Half Volley,From Throw In,8.800568163476717,True
3773523,Barcelona,Lionel Andrés Messi Cuccittini,47,104.9,31.3,0.10391681,Saved,Left Foot,Normal,Regular Play,17.426990560621757,True
3773523,Barcelona,Antoine Griezmann,54,117.6,40.0,0.9197092,Saved Off Target,Right Foot,Normal,From Throw In,2.4000000000000057,True
3773523,Barcelona,Antoine Griezmann,55,112.9,29.3,0.14785951,Saved,Left Foot,Normal,From Throw In,12.841339493993603,True
3773523,Real Sociedad,Mikel Merino Zazón,66,94.2,37.7,0.03899057,Saved,Left Foot,Normal,From Throw In,25.902316498722655,False
3773523,Real Sociedad,Willian José da Silva,67,104.4,27.3,0.029353863,Wayward,Right Foot,Half Volley,Regular Play,20.115914098046844,True
3773523,Barcelona,Carles Aleña Castillo,71,105.3,27.3,0.03842667,Off T,Left Foot,Normal,Regular Play,19.426270872197787,True
3773523,Real Sociedad,Alexander Isak,72,112.7,47.6,0.27028278,Blocked,Right Foot,Normal,From Free Kick,10.538026380684382,True
3773523,Real Sociedad,Willian José da Silva,74,112.1,49.8,0.040686663,Blocked,Head,Normal,From Corner,12.587692401707313,True
3773523,Real Sociedad,Martín Zubimendi Ibáñez,77,103.2,36.5,0.06765859,Blocked,Left Foot,Normal,Regular Play,17.160710940983765,True
3773523,Real Sociedad,Mikel Merino Zazón,77,96.2,38.6,0.03666588,Blocked,Left Foot,Normal,Regular Play,23.841140912296957,False
3773523,Real Sociedad,Ignacio Monreal Eraso,77,115.6,31.0,0.10211778,Off T,Left Foot,Volley,Regular Play,10.017983829094558,True
3773523,Real Sociedad,Willian José da Silva,83,101.0,40.9,0.06497119,Saved,Right Foot,Normal,From Free Kick,19.021303845951255,True
3773523,Real Sociedad,Alexander Isak,83,112.7,43.7,0.27344212,Saved,Right Foot,Normal,From Free Kick,8.184130986244048,True
3773571,Real Valladolid,Rubén Alcaraz Jiménez,4,86.8,43.9,0.027688935,Off T,Right Foot,Normal,From Free Kick,33.42828143952364,False
3773571,Real Valladolid,Marcos André de Sousa Mendonça,6,110.3,25.3,0.061523218,Saved,Right Foot,Normal,Regular Play,17.611927776367924,True
3773571,Barcelona,Lionel Andrés Messi Cuccittini,6,98.3,40.6,0.071120165,Off T,Left Foot,Normal,Regular Play,21.70829334609241,True
3773571,Barcelona,Lionel Andrés Messi Cuccittini,20,102.7,32.8,0.04763609,Saved,Left Foot,Normal,Regular Play,18.73846311734236,True
3773571,Barcelona,Clément Lenglet,20,113.4,41.8,0.22927417,Goal,Head,Normal,From Corner,6.841052550594822,True
3773571,Barcelona,Lionel Andrés Messi Cuccittini,22,95.9,52.1,0.029678088,Blocked,Left Foot,Normal,From Counter,26.96701689100965,False
3773571,Barcelona,Martin Braithwaite Christensen,30,113.3,44.3,0.18661515,Saved,Right Foot,Backheel,Regular Play,7.961155694998058,True
3773571,Barcelona,Martin Braithwaite Christensen,34,117.3,42.4,0.75549823,Goal,Left Foot,Volley,From Free Kick,3.6124783736376895,True
3773571,Barcelona,Lionel Andrés Messi Cuccittini,36,106.8,48.3,0.12011827,Saved,Left Foot,Normal,Regular Play,15.592626462530296,True
3773571,Barcelona,Martin Braithwaite Christensen,40,100.8,45.6,0.07564912,Blocked,Right Foot,Normal,Regular Play,20.000000000000004,True
3773571,Barcelona,Miralem Pjanić,43,100.6,42.1,0.08641284,Blocked,Right Foot,Normal,Regular Play,19.51332877804298,True
3773571,Barcelona,Lionel Andrés Messi Cuccittini,44,102.2,48.1,0.19114502,Saved,Right Foot,Volley,From Counter,19.556328898850108,True
3773571,Barcelona,Martin Braithwaite Christensen,46,110.7,27.7,0.11572165,Blocked,Left Foot,Normal,From Throw In,15.420116731075675,True
3773571,Real Valladolid,João Pedro Neves Filipe,46,95.7,54.1,0.025438597,Saved,Right Foot,Normal,From Throw In,28.094483444263574,False
3773571,Barcelona,Martin Braithwaite Christensen,50,107.2,35.9,0.41636172,Off T,Right Foot,Normal,From Free Kick,13.440610105199836,True
3773571,Real Valladolid,Pablo Hervías Ruiz,52,110.3,12.9,0.0089436425,Off T,Right Foot,Normal,From Free Kick,28.78367592924851,False
3773571,Barcelona,Lionel Andrés Messi Cuccittini,55,108.7,30.9,0.08781145,Blocked,Left Foot,Normal,From Free Kick,14.508618128546908,True
3773571,Real Valladolid,Rubén Alcaraz Jiménez,55,96.5,28.3,0.0358443,Off T,Right Foot,Normal,Regular Play,26.25147614897113,False
3773571,Barcelona,Lionel Andrés Messi Cuccittini,57,104.8,33.5,0.14037842,Saved,Left Foot,Normal,From Goal Kick,16.531485111749642,True
3773571,Barcelona,Miralem Pjanić,58,101.8,48.9,0.03783032,Off T,Right Foot,Half Volley,From Corner,20.259565641938135,True
3773571,Real Valladolid,Javier Sánchez de Felipe,63,116.6,33.5,0.11257669,Off T,Head,Normal,From Corner,7.335529974037325,True
3773571,Barcelona,Lionel Andrés Messi Cuccittini,64,109.0,31.4,0.49982464,Goal,Left Foot,Normal,From Goal Kick,13.96280774056565,True
3773571,Real Valladolid,Roque Mesa Quevedo,68,100.1,25.3,0.049908273,Off T,Right Foot,Normal,From Free Kick,24.74065480135884,False
3773571,Real Valladolid,Fabián Ariel Orellana Valenzuela,71,102.2,39.5,0.1112897,Saved,Right Foot,Half Volley,From Throw In,17.807021087200404,True
3773571,Real Valladolid,Enrique Pérez Muñoz,71,102.3,28.9,0.04020629,Saved,Left Foot,Normal,From Throw In,20.892582415776182,True
3773571,Barcelona,Lionel Andrés Messi Cuccittini,72,112.1,31.1,0.10538758,Saved,Left Foot,Normal,Regular Play,11.900420160649794,True
3773571,Real Valladolid,Sergio Guardiola Navarro,82,108.7,32.3,0.07105544,Blocked,Left Foot,Normal,From Throw In,13.674063039199432,True
3773571,Real Valladolid,Roque Mesa Quevedo,87,104.1,39.8,0.086523995,Off T,Right Foot,Normal,From Throw In,15.901257811883944,True
3773571,Real Valladolid,Fabián Ariel Orellana Valenzuela,87,96.2,45.1,0.04163914,Saved,Left Foot,Normal,Regular Play,24.340295807569795,False
3773571,Barcelona,Philippe Coutinho Correia,89,101.7,33.0,0.05710108,Off T,Right Foot,Normal,From Free Kick,19.593111034238536,True
3773571,Barcelona,Martin Braithwaite Christensen,90,112.8,28.9,0.12002716,Off T,Left Foot,Half Volley,Regular Play,13.23064624271997,True
3773571,Barcelona,Lionel Andrés Messi Cuccittini,91,113.0,31.1,0.13615698,Post,Left Foot,Normal,From Free Kick,11.322985472038724,True
3773571,Barcelona,Lionel Andrés Messi Cuccittini,93,98.0,45.1,0.047986306,Saved,Left Foot,Normal,Regular Play,22.58340098390851,False
3773428,Barcelona,Frenkie de Jong,4,95.8,35.1,0.037747677,Blocked,Left Foot,Normal,Regular Play,24.69109151090733,False
3773428,Cádiz,Álvaro Giménez Candela,7,119.2,43.1,0.8322185,Goal,Left Foot,Half Volley,From Corner,3.2015621187164247,True
3773428,Barcelona,Philippe Coutinho Correia,13,115.8,27.7,0.033501506,Off T,Left Foot,Normal,From Goal Kick,12.997307413460684,True
3773428,Barcelona,Martin Braithwaite Christensen,16,108.4,52.8,0.099161826,Saved,Right Foot,Normal,Regular Play,17.27425830535134,True
3773428,Barcelona,Lionel Andrés Messi Cuccittini,20,87.5,46.6,0.028775528,Off T,Left Foot,Normal,From Free Kick,33.16338342208165,False
3773428,Barcelona,Lionel Andrés Messi Cuccittini,25,95.4,42.2,0.055800863,Saved,Left Foot,Normal,From Free Kick,24.698178070456933,False
